0|E3|1234|DUGCAL|Camaligan, Camarines Sur|5|500|2018-03-16T00:00:00Z|9
0|E3|1235|RESERVED|RESERVED|2|501|2018-03-20T00:00:00Z|-1
0|E3|1236|GOGON|Gogon, Camaligan, Camarines Sur|2|500|2018-03-27T00:00:00Z|45
0|E3|1237|SALINGOGON|Minalabac, Camarines Sur|2|512|2018-04-04T00:00:00Z|16
0|E3|1238|SABANG 4|Sabang, Calabanga, Camarines Sur|1|502|2021-06-04T00:00:00Z|17
0|E3|1239|RESERVED|RESERVED|4|501|2018-05-24T00:00:00Z|-1
0|E3|124|SAN FRANCISCO 2|SAN FRANCISCO CALABANGA CAMARINES SUR|1|502|2015-04-07T00:00:00Z|53
0|E3|1240|STA ROSA - CAL 1|STA ROSA CALABANGA CAM SUR|3|502|2018-06-01T00:00:00Z|17
0|E3|1241|SIEMBRE|Bombon, Camarines Sur|4|524|2018-06-14T00:00:00Z|1
0|E3|1242|SAGRADA FAMILIA (Magarao)|Magarao, Camarines Sur|5|524|2018-06-14T00:00:00Z|6
0|E3|1243|RESERVED|RESERVED|2|501|2018-06-19T00:00:00Z|-1
0|E3|1244|RESERVED|RESERVED|1|525|2018-06-25T00:00:00Z|-1
0|E3|1245|RESERVED|RESERVED|3|525|2018-06-27T00:00:00Z|-1
0|E3|1246|RESERVED|RESERVED|3|525|2017-02-01T00:00:00Z|-1
0|E3|1247|RESERVED|RESERVED|4|525|2017-03-16T00:00:00Z|-1
0|E3|1248|RESERVED|RESERVED|4|525|2018-06-28T00:00:00Z|-1
0|E3|1249|RESERVED|RESERVED|3|501|2018-07-11T00:00:00Z|-1
0|E3|125|RESERVED|RESERVED|1|501|2015-04-13T00:00:00Z|-1
0|E3|1250|RESERVED|RESERVED|3|501|2018-07-18T00:00:00Z|-1
